DATE,VALUE
2002-10-24,15.4
2002-10-23,14.56
2002-10-22,14.51
2002-10-21,14.61
2002-10-18,14.41
2002-10-17,14.74
2002-10-16,13.8
2002-10-15,14.98
2002-10-14,12.89
2002-10-11,12.25
2002-10-10,11.36
2002-10-09,9.44
2002-10-08,9.38
2002-10-07,9.25
2002-10-04,9.54
2002-10-03,9.56
2002-10-02,9.67
2002-10-01,9.9
2002-09-30,10.38
2002-09-27,10.2
2002-09-26,10.23
2002-09-25,9.25
2002-09-24,8.95
2002-09-23,9.58
2002-09-20,9.7
2002-09-19,9.56
2002-09-18,10.0
2002-09-17,10.65
2002-09-16,10.46
2002-09-13,10.2
2002-09-12,10.48
2002-09-11,10.43
2002-09-10,10.15
2002-09-09,9.63
2002-09-06,9.56
2002-09-05,9.63
2002-09-04,9.78
2002-09-03,10.04
2002-08-30,10.17
2002-08-29,9.74
2002-08-28,10.64
2002-08-27,11.53
2002-08-26,12.16
2002-08-23,12.75
2002-08-22,13.02
2002-08-21,13.35
2002-08-20,13.17
2002-08-19,12.05
2002-08-16,12.12
2002-08-15,11.9
2002-08-14,11.13
2002-08-13,11.89
2002-08-12,11.68
2002-08-09,11.75
2002-08-08,11.39
2002-08-07,12.01
2002-08-06,11.24
2002-08-05,11.59
2002-08-02,12.17
2002-08-01,13.06
2002-07-31,13.16
2002-07-30,12.92
2002-07-29,12.95
2002-07-26,12.47
2002-07-25,13.06
2002-07-24,12.3
2002-07-23,13.54
2002-07-22,13.16
2002-07-19,13.34
2002-07-18,14.07
2002-07-17,14.24
2002-07-16,12.86
2002-07-15,12.81
2002-07-12,12.79
2002-07-11,11.15
2002-07-10,12.92
2002-07-09,12.98
2002-07-08,13.3
2002-07-05,13.18
2002-07-03,11.95
2002-07-02,13.58
2002-07-01,14.76
2002-06-28,14.1
2002-06-27,14.43
2002-06-26,13.03
2002-06-25,15.2
2002-06-24,15.39
2002-06-21,15.06
2002-06-20,16.030001
2002-06-19,16.459999
2002-06-18,16.52
2002-06-17,15.91
2002-06-14,15.5
2002-06-13,15.63
2002-06-12,15.63
2002-06-11,15.97
2002-06-10,15.87
2002-06-07,15.5
2002-06-06,15.97
2002-06-05,16.059999
2002-06-04,15.51
2002-06-03,16.120001
2002-05-31,16.629999
2002-05-30,16.360001
2002-05-29,16.49
2002-05-28,17.15
2002-05-24,16.870001
2002-05-23,16.530001
2002-05-22,16.59
2002-05-21,17.219999
2002-05-20,17.709999
2002-05-17,18.190001
2002-05-16,17.66
2002-05-15,17.17
2002-05-14,16.690001
2002-05-13,15.66
2002-05-10,16.200001
2002-05-09,15.65
2002-05-08,15.23
2002-05-07,14.78
2002-05-06,14.64
2002-05-03,15.02
2002-05-02,15.19
2002-05-01,14.79
2002-04-30,14.22
2002-04-29,14.47
2002-04-26,14.91
2002-04-25,14.24
2002-04-24,14.68
2002-04-23,14.11
2002-04-22,14.73
2002-04-19,15.2
2002-04-18,15.77
2002-04-17,15.58
2002-04-16,15.53
2002-04-15,15.9
2002-04-12,15.82
2002-04-11,16.860001
2002-04-10,18.700001
2002-04-09,18.950001
2002-04-08,17.6
2002-04-05,17.74
2002-04-04,17.809999
2002-04-03,18.23
2002-04-02,18.440001
2002-04-01,18.75
2002-03-28,18.030001
2002-03-27,17.709999
2002-03-26,17.620001
2002-03-25,18.4
2002-03-22,18.42
2002-03-21,18.35
2002-03-20,18.67
2002-03-19,19.17
2002-03-18,18.74
2002-03-15,19.5
2002-03-14,19.040001
2002-03-13,18.75
2002-03-12,19.35
2002-03-11,18.51
2002-03-08,18.440001
2002-03-07,18.309999
2002-03-06,17.85
2002-03-05,17.290001
2002-03-04,17.129999
2002-03-01,14.93
2002-02-28,14.63
2002-02-27,15.09
2002-02-26,15.11
2002-02-25,14.42
2002-02-22,14.3
2002-02-21,15.15
2002-02-20,14.74
2002-02-19,15.12
2002-02-15,16.700001
2002-02-14,16.92
2002-02-13,16.68
2002-02-12,16.379999
2002-02-11,16.4
2002-02-08,15.41
2002-02-07,15.66
2002-02-06,16.09
2002-02-05,15.56
2002-02-04,16.549999
2002-02-01,17.26
2002-01-31,17.700001
2002-01-30,18.190001
2002-01-29,18.809999
2002-01-28,18.83
2002-01-25,18.32
2002-01-24,18.93
2002-01-23,18.799999
2002-01-22,19.9
2002-01-18,19.66
2002-01-17,19.370001
2002-01-16,18.92
2002-01-15,19.219999
2002-01-14,19.709999
2002-01-11,20.52
2002-01-10,20.059999
2002-01-09,19.799999
2002-01-08,19.4
2002-01-07,18.700001
2002-01-04,19.0
2002-01-03,18.700001
2002-01-02,18.139999
2001-12-31,18.51
2001-12-28,18.65
2001-12-27,17.950001
2001-12-26,18.049999
2001-12-24,16.889999
2001-12-21,16.969999
2001-12-20,17.6
2001-12-19,17.950001
2001-12-18,18.34
2001-12-17,17.200001
2001-12-14,18.040001
2001-12-13,18.209999
2001-12-12,19.030001
2001-12-11,18.5
2001-12-10,17.629999
2001-12-07,17.91
2001-12-06,17.540001
2001-12-05,17.129999
2001-12-04,16.290001
2001-12-03,16.299999
2001-11-30,16.700001
2001-11-29,16.6
2001-11-28,17.040001
2001-11-27,17.4
2001-11-26,16.35
2001-11-23,15.18
2001-11-21,14.98
2001-11-20,15.88
2001-11-19,16.040001
2001-11-16,15.27
2001-11-15,14.89
2001-11-14,14.57
2001-11-13,14.26
2001-11-12,13.55
2001-11-09,13.22
2001-11-08,13.78
2001-11-07,12.8
2001-11-06,11.9
2001-11-05,11.26
2001-11-02,11.13
2001-11-01,11.07
2001-10-31,11.53
2001-10-30,11.04
2001-10-29,11.95
2001-10-26,12.14
2001-10-25,11.47
2001-10-24,11.78
2001-10-23,11.93
2001-10-22,11.4
2001-10-19,11.12
2001-10-18,11.49
2001-10-17,13.03
2001-10-16,12.19
2001-10-15,11.86
2001-10-12,12.21
2001-10-11,11.96
2001-10-10,10.08
2001-10-09,10.41
2001-10-08,10.05
2001-10-05,10.3
2001-10-04,10.17
2001-10-03,8.91
2001-10-02,9.02
2001-10-01,8.7
2001-09-28,9.16
2001-09-27,8.04
2001-09-26,9.35
2001-09-25,9.16
2001-09-24,9.09
2001-09-21,9.33
2001-09-20,9.95
2001-09-19,10.19
2001-09-18,10.8
2001-09-17,10.55
2001-09-10,10.73
2001-09-07,10.74
2001-09-06,11.03
2001-09-05,11.69
2001-09-04,11.96
2001-08-31,11.32
2001-08-30,12.0
2001-08-29,13.14
2001-08-28,13.52
2001-08-27,14.07
2001-08-24,13.38
2001-08-23,13.29
2001-08-22,13.44
2001-08-21,14.68
2001-08-20,14.04
2001-08-17,14.5
2001-08-16,13.96
2001-08-15,15.05
2001-08-14,15.89
2001-08-13,15.52
2001-08-10,16.09
2001-08-09,16.559999
2001-08-08,17.23
2001-08-07,17.35
2001-08-06,17.75
2001-08-03,18.49
2001-08-02,18.690001
2001-08-01,18.059999
2001-07-31,17.950001
2001-07-30,18.18
2001-07-27,17.42
2001-07-26,16.879999
2001-07-25,16.99
2001-07-24,17.08
2001-07-23,18.23
2001-07-20,17.280001
2001-07-19,17.57
2001-07-18,17.950001
2001-07-17,17.84
2001-07-16,18.030001
2001-07-13,18.17
2001-07-12,18.57
2001-07-11,16.940001
2001-07-10,18.92
2001-07-09,18.15
2001-07-06,18.940001
2001-07-05,20.0
2001-07-03,19.76
2001-07-02,19.66
2001-06-29,19.459999
2001-06-28,19.209999
2001-06-27,19.5
2001-06-26,19.049999
2001-06-25,18.09
2001-06-22,18.040001
2001-06-21,18.18
2001-06-20,15.31
2001-06-19,16.379999
2001-06-18,16.51
2001-06-15,16.15
2001-06-14,17.059999
2001-06-13,18.33
2001-06-12,17.5
2001-06-11,18.24
2001-06-08,19.389999
2001-06-07,19.299999
2001-06-06,19.889999
2001-06-05,19.700001
2001-06-04,20.459999
2001-06-01,18.59
2001-05-31,17.93
2001-05-30,18.370001
2001-05-29,20.85
2001-05-25,21.32
2001-05-24,20.4
2001-05-23,21.870001
2001-05-22,22.15
2001-05-21,19.4
2001-05-18,19.559999
2001-05-17,19.49
2001-05-16,17.82
2001-05-15,17.299999
2001-05-14,17.799999
2001-05-11,18.24
2001-05-10,19.32
2001-05-09,19.24
2001-05-08,20.360001
2001-05-07,20.02
2001-05-04,19.870001
2001-05-03,21.809999
2001-05-02,22.77
2001-05-01,20.110001
2001-04-30,20.26
2001-04-27,19.110001
2001-04-26,18.950001
2001-04-25,17.85
2001-04-24,18.25
2001-04-23,19.110001
2001-04-20,20.200001
2001-04-19,18.99
2001-04-18,18.41
2001-04-17,17.32
2001-04-16,16.52
2001-04-12,15.88
2001-04-11,17.0
2001-04-10,16.040001
2001-04-09,15.82
2001-04-06,15.25
2001-04-05,15.0625
2001-04-04,11.875
2001-04-03,13.5625
2001-04-02,15.375
2001-03-30,15.0
2001-03-29,14.875
2001-03-28,15.375
2001-03-27,14.5
2001-03-26,15.125
2001-03-23,15.375
2001-03-22,14.0625
2001-03-21,13.9375
2001-03-20,15.25
2001-03-19,14.0625
2001-03-16,14.625
2001-03-15,15.875
2001-03-14,15.375
2001-03-13,16.75
2001-03-12,16.25
2001-03-09,17.1875
2001-03-08,17.0625
2001-03-07,21.9687
2001-03-06,23.5
2001-03-05,22.5
2001-03-02,22.921801
2001-03-01,23.5625
2001-02-28,23.6875
2001-02-27,25.25
2001-02-26,25.875
2001-02-23,24.1875
2001-02-22,26.5
2001-02-21,26.1875
2001-02-20,28.9375
2001-02-16,29.3125
2001-02-15,29.0
2001-02-14,27.4375
2001-02-13,28.9375
2001-02-12,28.3125
2001-02-09,30.1875
2001-02-08,33.6875
2001-02-07,35.125
2001-02-06,35.1875
2001-02-05,32.6875
2001-02-02,36.5
2001-02-01,37.5
2001-01-31,39.8125
2001-01-30,41.125
2001-01-29,37.75
2001-01-26,37.625
2001-01-25,41.875
2001-01-24,38.3125
2001-01-23,34.4375
2001-01-22,33.3125
2001-01-19,36.0
2001-01-18,31.0
2001-01-17,28.625
2001-01-16,27.0
2001-01-12,26.0625
2001-01-11,24.421801
2001-01-10,29.3125
2001-01-09,26.5625
2001-01-08,27.375
2001-01-05,29.375
2001-01-04,29.859301
2001-01-03,27.75
2001-01-02,30.3125
2000-12-29,30.3125
2000-12-28,29.4375
2000-12-27,31.0
2000-12-26,32.0
2000-12-22,26.4375
2000-12-21,26.75
2000-12-20,25.8125
2000-12-19,30.5625
2000-12-18,33.875
2000-12-15,32.0
2000-12-14,35.3125
2000-12-13,38.3125
2000-12-12,33.25
2000-12-11,33.625
2000-12-08,37.125
2000-12-07,36.0625
2000-12-06,41.625
2000-12-05,39.6875
2000-12-04,38.4375
2000-12-01,38.8125
2000-11-30,37.5937
2000-11-29,37.140598
2000-11-28,39.9375
2000-11-27,43.734299
2000-11-24,40.25
2000-11-22,40.375
2000-11-21,47.0
2000-11-20,50.375
2000-11-17,52.203098
2000-11-16,55.0
2000-11-15,58.25
2000-11-14,57.6875
2000-11-13,54.8125
2000-11-10,57.8125
2000-11-09,60.859299
2000-11-08,69.25
2000-11-07,65.9375
2000-11-06,70.25
2000-11-03,69.375
2000-11-02,66.5
2000-11-01,57.7812
2000-10-31,53.6875
2000-10-30,53.8125
2000-10-27,57.125
2000-10-26,56.75
2000-10-25,60.875
2000-10-24,61.4375
2000-10-23,60.25
2000-10-20,59.375
2000-10-19,57.375
2000-10-18,46.4375
2000-10-17,55.9375
2000-10-16,60.75
2000-10-13,55.1875
2000-10-12,66.6875
2000-10-11,72.6875
2000-10-10,87.375
2000-10-09,81.5625
2000-10-06,85.5
2000-10-05,88.5
2000-10-04,84.4375
2000-10-03,87.5
2000-10-02,91.5625
2000-09-29,97.125
2000-09-28,91.375
2000-09-27,102.75
2000-09-26,106.0
2000-09-25,110.343697
2000-09-22,103.875
2000-09-21,108.859299
2000-09-20,109.25
2000-09-19,105.5
2000-09-18,104.1875
2000-09-15,107.0
2000-09-14,107.8125
2000-09-13,105.5625
2000-09-12,108.8125
2000-09-11,103.25
2000-09-08,107.1875
2000-09-07,110.5625
2000-09-06,117.375
2000-09-05,111.875
2000-09-01,117.875
2000-08-31,123.625
2000-08-30,121.6875
2000-08-29,120.734299
2000-08-28,128.5
2000-08-25,138.8125
2000-08-24,133.375
2000-08-23,125.75
2000-08-22,129.0
2000-08-21,124.6875
2000-08-18,130.375
2000-08-17,133.3125
2000-08-16,134.5
2000-08-15,131.1875
2000-08-14,129.25
2000-08-11,128.25
2000-08-10,132.5625
2000-08-09,136.375
2000-08-08,135.1875
2000-08-07,133.468704
2000-08-04,132.75
2000-08-03,124.875
2000-08-02,126.6875
2000-08-01,128.5
2000-07-31,126.1875
2000-07-28,134.6875
2000-07-27,134.1875
2000-07-26,136.3125
2000-07-25,134.0625
2000-07-24,136.875
2000-07-21,138.125
2000-07-20,134.0
2000-07-19,130.0625
2000-07-18,129.375
2000-07-17,126.75
2000-07-14,124.625
2000-07-13,125.5625
2000-07-12,120.5
2000-07-11,104.9375
2000-07-10,113.8125
2000-07-07,117.0625
2000-07-06,121.375
2000-07-05,126.0
2000-07-03,122.5
2000-06-30,118.8125
2000-06-29,122.5625
2000-06-28,125.3125
2000-06-27,118.875
2000-06-26,124.5
2000-06-23,129.25
2000-06-22,141.875
2000-06-21,142.3125
2000-06-20,140.375
2000-06-19,140.0
2000-06-16,139.875
2000-06-15,138.25
2000-06-14,140.0625
2000-06-13,136.6875
2000-06-12,145.0
2000-06-09,146.5625
2000-06-08,146.875
2000-06-07,138.5
2000-06-06,135.75
2000-06-05,130.875
2000-06-02,129.859299
2000-06-01,116.1875
2000-05-31,113.75
2000-05-30,115.6875
2000-05-26,114.5
2000-05-25,121.5
2000-05-24,117.5
2000-05-23,125.25
2000-05-22,120.125
2000-05-19,131.375
2000-05-18,137.5
2000-05-17,132.5
2000-05-16,133.375
2000-05-15,125.125
2000-05-12,126.5
2000-05-11,121.8125
2000-05-10,115.3125
2000-05-09,121.5
2000-05-08,122.9375
2000-05-05,122.0
2000-05-04,124.5
2000-05-03,120.3125
2000-05-02,129.125
2000-05-01,134.75
2000-04-28,126.75
2000-04-27,114.5
2000-04-26,124.5
2000-04-25,118.75
2000-04-24,115.0
2000-04-20,126.5
2000-04-19,129.375
2000-04-18,116.9375
2000-04-17,111.25
2000-04-14,130.25
2000-04-13,136.968704
2000-04-12,136.625
2000-04-11,139.5625
2000-04-10,152.875
2000-04-07,156.75
2000-04-06,161.9375
2000-04-05,162.0
2000-04-04,165.0
2000-04-03,168.75
2000-03-31,175.25
2000-03-30,172.5
2000-03-29,193.4375
2000-03-28,197.0
2000-03-27,195.625
2000-03-24,193.5
2000-03-23,193.375
2000-03-22,189.4375
2000-03-21,173.0
2000-03-20,172.1875
2000-03-17,169.125
2000-03-16,159.1875
2000-03-15,168.75
2000-03-14,178.5
2000-03-13,168.125
2000-03-10,181.171799
2000-03-09,175.25
2000-03-08,174.625
2000-03-07,174.875
2000-03-06,163.5
2000-03-03,156.0
2000-03-02,155.015594
2000-03-01,157.5
2000-02-29,164.4375
2000-02-28,161.484299
2000-02-25,165.625
2000-02-24,166.484299
2000-02-23,153.625
2000-02-22,156.875
2000-02-18,161.25
2000-02-17,165.875
2000-02-16,168.25
2000-02-15,166.375
2000-02-14,173.5
2000-02-11,363.875
2000-02-10,362.5
2000-02-09,370.0
2000-02-08,359.0
2000-02-07,354.046814
2000-02-04,364.5
2000-02-03,334.859314
2000-02-02,321.484314
2000-02-01,319.4375
2000-01-31,310.0
2000-01-28,333.5625
2000-01-27,332.4375
2000-01-26,340.5
2000-01-25,327.0
2000-01-24,353.9375
2000-01-21,355.0
2000-01-20,369.0625
2000-01-19,336.0
2000-01-18,341.75
2000-01-14,355.0
2000-01-13,366.5
2000-01-12,389.875
2000-01-11,423.875
2000-01-10,432.5
2000-01-07,366.75
2000-01-06,406.25
2000-01-05,430.5
2000-01-04,464.5
2000-01-03,442.921814
1999-12-31,420.4375
1999-12-30,421.75
1999-12-29,396.4375
1999-12-28,410.0
1999-12-27,393.75
1999-12-23,417.5
1999-12-22,405.75
1999-12-21,367.625
1999-12-20,348.0
1999-12-17,344.75
1999-12-16,332.5
1999-12-15,327.375
1999-12-14,348.25
1999-12-13,348.015594
1999-12-10,346.75
1999-12-09,319.875
1999-12-08,324.0
1999-12-07,296.0
1999-12-06,253.0
1999-12-03,249.984299
1999-12-02,230.375
1999-12-01,230.0
1999-11-30,223.4375
1999-11-29,229.25
1999-11-26,233.0
1999-11-24,226.25
1999-11-23,226.0
1999-11-22,219.5
1999-11-19,213.9375
1999-11-18,206.625
1999-11-17,211.0625
1999-11-16,205.6875
1999-11-15,196.0
1999-11-12,196.0
1999-11-11,198.5
1999-11-10,193.375
1999-11-09,199.25
1999-11-08,182.625
1999-11-05,186.125
1999-11-04,183.0625
1999-11-03,179.4375
1999-11-02,181.0
1999-11-01,179.5
1999-10-29,178.5
1999-10-28,174.0625
1999-10-27,177.5
1999-10-26,179.25
1999-10-25,176.593704
1999-10-22,182.25
1999-10-21,176.875
1999-10-20,176.75
1999-10-19,174.5
1999-10-18,169.6875
1999-10-15,167.0
1999-10-14,169.9375
1999-10-13,173.1875
1999-10-12,181.875
1999-10-11,187.0
1999-10-08,188.0
1999-10-07,184.6875
1999-10-06,176.0
1999-10-05,172.218704
1999-10-04,177.1875
1999-10-01,178.5
1999-09-30,179.625
1999-09-29,182.0
1999-09-28,181.25
1999-09-27,186.0
1999-09-24,173.3125
1999-09-23,180.3125
1999-09-22,169.5
1999-09-21,165.8125
1999-09-20,164.5
1999-09-17,162.8125
1999-09-16,162.125
1999-09-15,168.25
1999-09-14,159.75
1999-09-13,166.75
1999-09-10,165.625
1999-09-09,157.8125
1999-09-08,152.8125
1999-09-07,153.5625
1999-09-03,147.625
1999-09-02,140.25
1999-09-01,148.75
1999-08-31,142.4375
1999-08-30,148.5
1999-08-27,153.375
1999-08-26,157.5
1999-08-25,154.75
1999-08-24,149.9375
1999-08-23,147.0
1999-08-20,139.625
1999-08-19,141.5
1999-08-18,143.25
1999-08-17,136.375
1999-08-16,132.0
1999-08-13,132.375
1999-08-12,128.0
1999-08-11,130.25
1999-08-10,120.75
1999-08-09,128.125
1999-08-06,131.125
1999-08-05,120.125
1999-08-04,125.0
1999-08-03,134.4375
1999-08-02,135.0625
1999-07-30,137.75
1999-07-29,139.125
1999-07-28,133.4375
1999-07-27,138.125
1999-07-26,141.5
1999-07-23,146.5625
1999-07-22,148.3125
1999-07-21,142.875
1999-07-20,148.125
1999-07-19,150.875
1999-07-16,153.75
1999-07-15,160.5
1999-07-14,159.75
1999-07-13,147.875
1999-07-12,159.5
1999-07-09,165.4375
1999-07-08,173.8125
1999-07-07,172.25
1999-07-06,182.5
1999-07-02,177.0
1999-07-01,174.375
1999-06-30,159.875
1999-06-29,155.8125
1999-06-28,147.5625
1999-06-25,152.75
1999-06-24,155.0
1999-06-23,149.75
1999-06-22,157.375
1999-06-21,148.5
1999-06-18,141.375
1999-06-17,139.625
1999-06-16,133.25
1999-06-15,117.625
1999-06-14,134.6875
1999-06-11,144.375
1999-06-10,143.6875
1999-06-09,144.875
1999-06-08,152.375
1999-06-07,146.625
1999-06-04,136.125
1999-06-03,142.5
1999-06-02,136.25
1999-06-01,145.3125
1999-05-28,134.5
1999-05-27,139.0
1999-05-26,130.0
1999-05-25,138.4375
1999-05-24,149.375
1999-05-21,153.25
1999-05-20,158.375
1999-05-19,158.9375
1999-05-18,159.375
1999-05-17,155.0625
1999-05-14,154.4375
1999-05-13,171.5
1999-05-12,170.875
1999-05-11,164.375
1999-05-10,148.25
1999-05-07,151.625
1999-05-06,162.0
1999-05-05,160.375
1999-05-04,162.25
1999-05-03,171.125
1999-04-30,180.0625
1999-04-29,168.125
1999-04-28,182.75
1999-04-27,194.9375
1999-04-26,189.125
1999-04-23,183.375
1999-04-22,182.6875
1999-04-21,174.625
1999-04-20,161.25
1999-04-19,188.875
1999-04-16,195.5
1999-04-15,189.75
1999-04-14,204.25
1999-04-13,204.75
1999-04-12,193.125
1999-04-09,204.6875
1999-04-08,217.0
1999-04-07,229.0
1999-04-06,220.0
1999-04-05,186.25
1999-04-01,179.0
1999-03-31,176.0
1999-03-30,175.375
1999-03-29,177.0
1999-03-26,174.375
1999-03-25,167.9375
1999-03-24,152.375
1999-03-23,162.0
1999-03-22,170.875
1999-03-19,176.75
1999-03-18,170.0625
1999-03-17,174.125
1999-03-16,180.3125
1999-03-15,177.0
1999-03-12,178.75
1999-03-11,177.875
1999-03-10,173.0
1999-03-09,170.8125
1999-03-08,162.359299
1999-03-05,158.375
1999-03-04,156.75
1999-03-03,154.875
1999-03-02,161.375
1999-03-01,153.5625
1999-02-26,155.5
1999-02-25,149.5625
1999-02-24,156.5
1999-02-23,148.5
1999-02-22,137.0
1999-02-19,133.5625
1999-02-18,134.0
1999-02-17,134.5
1999-02-16,152.5
1999-02-12,154.5625
1999-02-11,149.0
1999-02-10,139.5
1999-02-09,157.375
1999-02-08,172.75
1999-02-05,344.125
1999-02-04,356.5
1999-02-03,323.125
1999-02-02,335.75
1999-02-01,357.0
1999-01-29,360.0
1999-01-28,348.875
1999-01-27,372.375
1999-01-26,319.5
1999-01-25,296.75
1999-01-22,253.0
1999-01-21,274.0625
1999-01-20,326.4375
1999-01-19,339.875
1999-01-15,344.9375
1999-01-14,371.875
1999-01-13,399.125
1999-01-12,438.625
1999-01-11,367.9375
1999-01-08,346.0
1999-01-07,284.0
1999-01-06,268.0
1999-01-05,242.5625
1999-01-04,242.0
1998-12-31,241.875
1998-12-30,266.0
1998-12-29,275.375
1998-12-28,253.5
1998-12-24,246.125
1998-12-23,251.25
1998-12-22,252.5
1998-12-21,221.0
1998-12-18,211.625
1998-12-17,200.125
1998-12-16,204.125
1998-12-15,194.5
1998-12-14,192.375
1998-12-11,191.125
1998-12-10,198.4375
1998-12-09,200.0
1998-12-08,189.5
1998-12-07,192.5
1998-12-04,191.3125
1998-12-03,197.75
1998-12-02,204.8125
1998-12-01,183.875
1998-11-30,217.625
1998-11-27,212.8125
1998-11-25,210.75
1998-11-24,216.0
1998-11-23,196.875
1998-11-20,193.0
1998-11-19,193.9375
1998-11-18,179.375
1998-11-17,171.6875
1998-11-16,173.75
1998-11-13,176.875
1998-11-12,163.5
1998-11-11,177.5
1998-11-10,168.5
1998-11-09,154.0
1998-11-06,151.9375
1998-11-05,149.8125
1998-11-04,147.625
1998-11-03,144.75
1998-11-02,133.0625
1998-10-30,129.875
1998-10-29,128.25
1998-10-28,123.625
1998-10-27,130.5
1998-10-26,123.25
1998-10-23,121.6875
1998-10-22,118.9375
1998-10-21,117.625
1998-10-20,120.25
1998-10-19,114.625
1998-10-16,120.125
1998-10-15,112.875
1998-10-14,108.5
1998-10-13,113.4375
1998-10-12,110.5
1998-10-09,107.875
1998-10-08,104.125
1998-10-07,122.6875
1998-10-06,131.125
1998-10-05,126.125
1998-10-02,115.5625
1998-10-01,123.375
1998-09-30,128.968704
1998-09-29,128.75
1998-09-28,126.0
1998-09-25,112.0
1998-09-24,118.75
1998-09-23,104.75
1998-09-22,98.25
1998-09-21,87.25
1998-09-18,90.0
1998-09-17,89.375
1998-09-16,85.8125
1998-09-15,82.625
1998-09-14,82.25
1998-09-11,80.5
1998-09-10,76.75
1998-09-09,83.625
1998-09-08,82.875
1998-09-04,76.9375
1998-09-03,74.0
1998-09-02,77.0
1998-09-01,66.125
1998-08-31,83.0
1998-08-28,90.875
1998-08-27,94.5
1998-08-26,95.75
1998-08-25,98.9375
1998-08-24,96.0
1998-08-21,96.125
1998-08-20,95.375
1998-08-19,98.875
1998-08-18,92.875
1998-08-17,90.875
1998-08-14,94.0
1998-08-13,95.125
1998-08-12,93.5
1998-08-11,89.6875
1998-08-10,92.0
1998-08-07,88.625
1998-08-06,82.0
1998-08-05,85.875
1998-08-04,88.625
1998-08-03,90.0
1998-07-31,183.75
1998-07-30,177.375
1998-07-29,185.75
1998-07-28,188.5
1998-07-27,178.75
1998-07-24,191.5
1998-07-23,194.125
1998-07-22,190.0
1998-07-21,196.625
1998-07-20,186.5
1998-07-17,185.75
1998-07-16,182.375
1998-07-15,187.375
1998-07-14,188.75
1998-07-13,177.625
1998-07-10,181.375
1998-07-09,199.75
1998-07-08,185.0
1998-07-07,206.75
1998-07-06,178.875
1998-07-02,173.5
1998-07-01,160.125
1998-06-30,154.75
1998-06-29,149.5
1998-06-26,150.75
1998-06-25,148.5
1998-06-24,148.9375
1998-06-23,139.25
1998-06-22,129.0
1998-06-19,127.125
1998-06-18,132.75
1998-06-17,124.625
1998-06-16,116.375
1998-06-15,111.875
1998-06-12,116.0
1998-06-11,115.125
1998-06-10,117.0
1998-06-09,111.0625
1998-06-08,105.0
1998-06-05,102.5
1998-06-04,102.0
1998-06-03,105.75
1998-06-02,105.0
1998-06-01,108.25
1998-05-29,110.5
1998-05-28,114.125
1998-05-27,106.5
1998-05-26,115.125
1998-05-22,116.375
1998-05-21,118.5
1998-05-20,119.375
1998-05-19,117.75
1998-05-18,118.875
1998-05-15,122.0
1998-05-14,123.0625
1998-05-13,116.0
1998-05-12,113.5
1998-05-11,118.625
1998-05-08,114.75
1998-05-07,115.0
1998-05-06,117.125
1998-05-05,118.375
1998-05-04,120.0625
1998-05-01,119.375
1998-04-30,120.25
1998-04-29,118.0
1998-04-28,117.1875
1998-04-27,111.625
1998-04-24,113.875
1998-04-23,115.625
1998-04-22,124.25
1998-04-21,126.75
1998-04-20,122.25
1998-04-17,123.625
1998-04-16,119.0
1998-04-15,116.75
1998-04-14,112.75
1998-04-13,112.5
1998-04-09,107.75
1998-04-08,94.0
1998-04-07,98.5
1998-04-06,103.75
1998-04-03,105.0625
1998-04-02,99.0
1998-04-01,92.4375
1998-03-31,94.0
1998-03-30,91.625
1998-03-27,90.1875
1998-03-26,88.125
1998-03-25,88.125
1998-03-24,82.75
1998-03-23,82.5
1998-03-20,84.375
1998-03-19,85.75
1998-03-18,82.5
1998-03-17,85.125
1998-03-16,85.5
1998-03-13,82.25
1998-03-12,83.875
1998-03-11,85.375
1998-03-10,90.5
1998-03-09,81.75
1998-03-06,76.75
1998-03-05,69.5
1998-03-04,71.75
1998-03-03,72.0
1998-03-02,74.75
1998-02-27,68.25
1998-02-26,62.0
1998-02-25,61.875
1998-02-24,63.875
1998-02-23,64.375
1998-02-20,64.5
1998-02-19,63.5
1998-02-18,64.25
1998-02-17,64.5
1998-02-13,64.75
1998-02-12,64.25
1998-02-11,64.625
1998-02-10,64.0
1998-02-09,64.75
1998-02-06,62.125
1998-02-05,64.375
1998-02-04,64.625
1998-02-03,65.75
1998-02-02,64.25
1998-01-30,63.0
1998-01-29,58.0
1998-01-28,60.625
1998-01-27,60.25
1998-01-26,62.375
1998-01-23,62.75
1998-01-22,63.375
1998-01-21,64.125
1998-01-20,65.25
1998-01-16,66.0
1998-01-15,65.25
1998-01-14,66.75
1998-01-13,64.75
1998-01-12,60.0
1998-01-09,64.5
1998-01-08,64.0
1998-01-07,62.75
1998-01-06,61.75
1998-01-05,64.375
1998-01-02,69.25
1997-12-31,70.625
1997-12-30,68.875
1997-12-29,67.0
1997-12-26,64.3125
1997-12-24,65.1875
1997-12-23,64.0
1997-12-22,61.875
1997-12-19,57.5
1997-12-18,59.5
1997-12-17,60.5
1997-12-16,57.875
1997-12-15,60.0
1997-12-12,58.75
1997-12-11,57.0
1997-12-10,58.5
1997-12-09,58.875
1997-12-08,56.5
1997-12-05,53.5625
1997-12-04,54.375
1997-12-03,52.5
1997-12-02,53.75
1997-12-01,51.5
1997-11-28,51.125
1997-11-26,51.75
1997-11-25,50.25
1997-11-24,52.5
1997-11-21,54.125
1997-11-20,51.25
1997-11-19,50.875
1997-11-18,51.625
1997-11-17,49.875
1997-11-14,46.0
1997-11-13,45.125
